@RELATION HeaderDataClassification

@ATTRIBUTE CellNum		NUMERIC
@ATTRIBUTE AvgCellLen		NUMERIC
@ATTRIBUTE CharNum		NUMERIC
@ATTRIBUTE DigitChRatio		NUMERIC
@ATTRIBUTE AlphaChRatio		NUMERIC
@ATTRIBUTE SymbolChRatio	NUMERIC
@ATTRIBUTE FontSize		NUMERIC
@ATTRIBUTE FontBold		NUMERIC
@ATTRIBUTE FontItalic		NUMERIC
@ATTRIBUTE NumCellRatio		NUMERIC
@ATTRIBUTE CellNumRatio		NUMERIC
@ATTRIBUTE SpanningCell		NUMERIC
@ATTRIBUTE AvgAlign		NUMERIC
@ATTRIBUTE AvgOverlap		NUMERIC
@ATTRIBUTE AvgChNumDiff		NUMERIC
@ATTRIBUTE AvgSimDataType	NUMERIC
@ATTRIBUTE AvgSimFontSize	NUMERIC
@ATTRIBUTE SimFontStyle		NUMERIC
@ATTRIBUTE SimContent		NUMERIC
@ATTRIBUTE class	{HeaderDataClassification-0, HeaderDataClassification-1}

@DATA
3,	352,	1056,	0.00,	0.05,	0.01,	16.9,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.86,	1.0,	1.0,	1.0,	17.3,	HeaderDataClassification-0
3,	374,	1124,	0.00,	0.04,	0.01,	16.6,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.87,	1.0,	1.0,	1.0,	12.6,	HeaderDataClassification-0
3,	396,	1189,	0.00,	0.04,	0.00,	16.5,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.74,	1.0,	1.0,	1.0,	12.3,	HeaderDataClassification-0
3,	411,	1235,	0.00,	0.02,	0.00,	16.4,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.65,	1.0,	1.0,	1.0,	20.3,	HeaderDataClassification-0
3,	435,	1306,	0.00,	0.04,	0.00,	16.4,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.80,	1.0,	1.0,	1.0,	15.3,	HeaderDataClassification-0
3,	457,	1373,	0.00,	0.03,	0.01,	16.4,	0.0,	0.0,	0.0,	0.2,	0.0,	0.66,	0.66,	0.53,	0.66,	0.66,	0.66,	12.6,	HeaderDataClassification-0
2,	722,	1444,	0.0,	0.04,	0.00,	19.1,	0.0,	0.0,	0.0,	0.2,	0.0,	1.0,	0.99,	0.91,	1.0,	1.0,	1.0,	15.0,	HeaderDataClassification-0
3,	505,	1517,	0.00,	0.03,	0.00,	17.3,	0.0,	0.0,	0.0,	0.5,	0.0,	1.33,	0.05,	0.01,	0.0,	0.33,	0.33,	11.6,	HeaderDataClassification-0
1,	1519,	1519,	0.00,	0.0,	0.0,	28.2,	0.0,	0.0,	1.0,	0.5,	0.0,	1.33,	0.05,	0.01,	0.0,	0.33,	0.33,	11.6,	HeaderDataClassification-0
7,	7,	53,	0.0,	0.69,	0.30,	10.9,	0.0,	0.0,	0.0,	0.0,	0.0,	1.71,	0.99,	0.88,	0.85,	1.0,	1.0,	6.14,	HeaderDataClassification-1
7,	16,	113,	0.28,	0.05,	0.19,	12.5,	0.0,	0.0,	0.14,	0.0,	0.0,	1.42,	0.99,	0.88,	1.0,	1.0,	1.0,	1.57,	HeaderDataClassification-0
7,	24,	174,	0.16,	0.04,	0.14,	12.7,	0.0,	0.0,	0.14,	0.0,	0.0,	1.42,	0.99,	0.94,	1.0,	1.0,	1.0,	0.85,	HeaderDataClassification-0
7,	34,	240,	0.13,	0.02,	0.10,	12.7,	0.0,	0.0,	0.14,	0.0,	0.0,	1.57,	0.99,	0.93,	1.0,	1.0,	1.0,	1.0,	HeaderDataClassification-0
7,	43,	301,	0.09,	0.02,	0.08,	12.7,	0.0,	0.0,	0.14,	0.0,	0.0,	1.85,	0.99,	0.87,	1.0,	1.0,	1.0,	2.0,	HeaderDataClassification-0
7,	52,	369,	0.09,	0.01,	0.07,	12.7,	0.0,	0.0,	0.14,	0.0,	0.0,	1.14,	0.99,	0.98,	1.0,	1.0,	1.0,	0.28,	HeaderDataClassification-0
7,	62,	436,	0.07,	0.01,	0.05,	12.7,	0.0,	0.0,	0.14,	0.0,	0.0,	1.42,	0.99,	0.96,	1.0,	1.0,	1.0,	0.71,	HeaderDataClassification-0
7,	71,	500,	0.06,	0.01,	0.05,	12.7,	0.0,	0.0,	0.14,	0.0,	0.0,	1.57,	0.99,	0.92,	1.0,	1.0,	1.0,	1.85,	HeaderDataClassification-0
7,	81,	567,	0.06,	0.01,	0.04,	12.7,	0.0,	0.0,	0.14,	0.0,	0.0,	1.28,	0.99,	0.97,	1.0,	1.0,	1.0,	0.42,	HeaderDataClassification-0
7,	90,	636,	0.05,	0.01,	0.03,	12.7,	0.0,	0.0,	0.14,	0.0,	0.0,	1.85,	0.99,	0.86,	1.0,	1.0,	1.0,	2.57,	HeaderDataClassification-0
7,	99,	695,	0.04,	0.00,	0.03,	12.7,	0.0,	0.0,	0.14,	0.0,	0.0,	1.14,	1.0,	0.93,	1.0,	1.0,	1.0,	1.28,	HeaderDataClassification-0
7,	108,	758,	0.03,	0.01,	0.03,	12.7,	0.0,	0.0,	0.14,	0.0,	0.0,	1.14,	0.99,	0.96,	1.0,	1.0,	1.0,	1.28,	HeaderDataClassification-0
7,	117,	820,	0.03,	0.01,	0.02,	12.7,	0.0,	0.0,	0.14,	0.0,	0.0,	1.57,	0.99,	0.86,	1.0,	1.0,	1.0,	2.14,	HeaderDataClassification-0
7,	125,	881,	0.03,	0.00,	0.02,	12.7,	0.0,	0.0,	0.14,	0.0,	0.0,	1.28,	0.99,	0.90,	1.0,	1.0,	1.0,	1.14,	HeaderDataClassification-0
7,	134,	938,	0.03,	0.00,	0.02,	12.7,	0.0,	0.0,	0.14,	0.0,	0.0,	1.42,	0.99,	0.90,	1.0,	1.0,	1.0,	1.57,	HeaderDataClassification-0
7,	143,	1001,	0.03,	0.00,	0.02,	12.7,	0.0,	0.0,	0.14,	0.0,	0.0,	1.14,	1.0,	0.96,	1.0,	1.0,	1.0,	1.14,	HeaderDataClassification-0
7,	152,	1067,	0.03,	0.00,	0.02,	12.7,	0.0,	0.0,	0.14,	0.0,	0.0,	1.28,	1.0,	0.83,	0.85,	1.0,	1.0,	3.28,	HeaderDataClassification-0
7,	160,	1123,	0.02,	0.00,	0.01,	12.7,	0.0,	0.0,	0.28,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.14,	HeaderDataClassification-0
7,	168,	1179,	0.02,	0.00,	0.01,	12.7,	0.0,	0.0,	0.28,	0.0,	0.0,	1.42,	0.99,	0.90,	1.0,	1.0,	1.0,	1.71,	HeaderDataClassification-0
7,	175,	1228,	0.02,	0.00,	0.01,	12.7,	0.0,	0.0,	0.28,	0.0,	0.0,	1.42,	0.99,	0.90,	1.0,	1.0,	1.0,	1.71,	HeaderDataClassification-0
1,	6,	6,	0.0,	0.66,	0.33,	8.96,	0.0,	0.0,	0.0,	0.77,	1.0,	8.0,	1.08,	0.66,	0.0,	2.0,	2.0,	10.0,	HeaderDataClassification-1
8,	3,	24,	0.29,	0.16,	0.29,	10.0,	0.0,	0.0,	0.87,	0.05,	0.0,	1.0,	0.99,	1.0,	1.0,	1.0,	0.87,	0.5,	HeaderDataClassification-1
9,	5,	46,	0.30,	0.13,	0.04,	10.0,	0.0,	0.11,	0.77,	0.05,	0.0,	1.77,	0.88,	0.45,	0.77,	0.88,	0.88,	1.88,	HeaderDataClassification-0
8,	9,	74,	0.32,	0.01,	0.04,	10.2,	0.0,	0.12,	1.0,	0.45,	0.0,	0.5,	0.25,	0.11,	0.12,	0.25,	0.25,	0.62,	HeaderDataClassification-0
3,	28,	86,	0.02,	0.09,	0.02,	11.7,	0.0,	0.33,	0.33,	0.2,	0.0,	1.33,	0.66,	0.30,	0.33,	0.66,	0.66,	1.66,	HeaderDataClassification-0
2,	45,	90,	0.03,	0.01,	0.0,	14.8,	0.0,	0.5,	1.0,	0.2,	0.0,	2.0,	1.0,	0.45,	0.5,	1.0,	1.0,	2.5,	HeaderDataClassification-0
3,	32,	98,	0.02,	0.04,	0.02,	13.3,	0.0,	0.33,	0.33,	0.2,	0.0,	1.33,	0.66,	0.30,	0.33,	0.66,	0.66,	1.66,	HeaderDataClassification-0
2,	51,	102,	0.02,	0.00,	0.0,	15.6,	0.0,	0.5,	1.0,	0.33,	0.0,	2.0,	1.0,	0.45,	0.5,	1.0,	1.0,	2.5,	HeaderDataClassification-0
4,	29,	119,	0.03,	0.09,	0.01,	12.8,	0.0,	0.25,	0.5,	0.14,	0.0,	1.5,	0.75,	0.39,	0.5,	0.75,	0.75,	1.5,	HeaderDataClassification-0
3,	42,	126,	0.04,	0.00,	0.0,	13.2,	0.0,	0.33,	1.0,	0.25,	0.0,	2.0,	1.0,	0.52,	0.66,	1.0,	1.0,	2.0,	HeaderDataClassification-0
5,	28,	140,	0.04,	0.04,	0.01,	11.2,	0.0,	0.2,	0.6,	0.11,	0.0,	1.6,	0.79,	0.32,	0.6,	0.8,	0.8,	2.4,	HeaderDataClassification-0
4,	38,	155,	0.07,	0.00,	0.01,	11.7,	0.0,	0.25,	1.0,	0.11,	0.0,	1.6,	0.79,	0.32,	0.6,	0.8,	0.8,	2.4,	HeaderDataClassification-0
2,	10,	20,	0.0,	0.95,	0.05,	8.96,	0.0,	0.0,	0.0,	0.55,	0.5,	4.5,	0.79,	0.91,	1.5,	1.5,	1.0,	16.0,	HeaderDataClassification-1
7,	12,	85,	0.01,	0.69,	0.05,	10.2,	0.0,	0.14,	0.0,	0.06,	0.0,	2.0,	0.99,	0.54,	0.0,	1.0,	0.85,	9.28,	HeaderDataClassification-1
8,	15,	122,	0.24,	0.03,	0.02,	10.2,	0.0,	0.0,	0.87,	0.0,	0.0,	1.62,	1.0,	0.73,	1.0,	0.97,	1.0,	1.75,	HeaderDataClassification-0
8,	19,	157,	0.16,	0.03,	0.01,	10.0,	0.0,	0.0,	0.87,	0.0,	0.0,	1.62,	0.99,	0.73,	1.0,	1.0,	1.0,	1.62,	HeaderDataClassification-0
8,	24,	192,	0.15,	0.01,	0.02,	9.99,	0.0,	0.0,	0.87,	0.0,	0.0,	1.0,	1.0,	0.93,	1.0,	1.0,	1.0,	0.5,	HeaderDataClassification-0
8,	28,	229,	0.12,	0.01,	0.01,	9.99,	0.0,	0.0,	0.87,	0.0,	0.0,	1.37,	0.99,	0.80,	1.0,	0.97,	1.0,	1.62,	HeaderDataClassification-0
8,	34,	275,	0.11,	0.03,	0.01,	10.2,	0.0,	0.0,	0.87,	0.0,	0.0,	1.37,	0.99,	0.80,	1.0,	0.97,	1.0,	1.62,	HeaderDataClassification-0
5,	7,	37,	0.10,	0.70,	0.18,	1.0,	0.0,	0.0,	0.0,	0.0,	0.0,	1.6,	0.99,	0.56,	0.2,	1.0,	1.0,	6.6,	HeaderDataClassification-1
5,	11,	59,	0.27,	0.03,	0.06,	1.2,	0.0,	0.0,	0.8,	0.0,	0.0,	1.0,	0.99,	0.93,	1.0,	1.0,	1.0,	0.4,	HeaderDataClassification-0
5,	16,	82,	0.20,	0.02,	0.04,	1.24,	0.0,	0.0,	0.8,	0.0,	0.0,	1.0,	0.99,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
5,	21,	105,	0.16,	0.01,	0.03,	1.24,	0.0,	0.0,	0.8,	0.0,	0.0,	1.6,	0.99,	0.75,	1.0,	1.0,	1.0,	1.6,	HeaderDataClassification-0
5,	26,	130,	0.10,	0.03,	0.05,	1.24,	0.0,	0.0,	0.8,	0.0,	0.0,	1.4,	0.99,	0.91,	1.0,	1.0,	1.0,	0.4,	HeaderDataClassification-0
5,	31,	157,	0.10,	0.02,	0.04,	1.24,	0.0,	0.0,	0.8,	0.0,	0.0,	1.4,	0.99,	0.89,	1.0,	1.0,	1.0,	0.8,	HeaderDataClassification-0
5,	36,	183,	0.08,	0.02,	0.03,	1.24,	0.0,	0.0,	0.8,	0.0,	0.0,	1.4,	0.99,	0.89,	1.0,	1.0,	1.0,	0.8,	HeaderDataClassification-0
1,	2,	2,	1.0,	0.0,	0.0,	1.0,	0.0,	0.0,	1.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-1
1,	4,	4,	0.5,	0.0,	0.0,	2.0,	0.0,	0.0,	1.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-1
1,	6,	6,	0.33,	0.0,	0.0,	3.0,	0.0,	0.0,	1.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-1
1,	8,	8,	0.25,	0.0,	0.0,	4.0,	0.0,	0.0,	1.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-1
1,	10,	10,	0.2,	0.0,	0.0,	5.0,	0.0,	0.0,	1.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-1
1,	12,	12,	0.16,	0.0,	0.0,	6.0,	0.0,	0.0,	1.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-1
1,	14,	14,	0.14,	0.0,	0.0,	7.0,	0.0,	0.0,	1.0,	0.0,	0.0,	2.0,	1.0,	0.5,	1.0,	1.0,	1.0,	1.0,	HeaderDataClassification-1
1,	15,	15,	0.06,	0.0,	0.0,	8.0,	0.0,	0.0,	1.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-1
1,	16,	16,	0.06,	0.0,	0.0,	9.0,	0.0,	0.0,	1.0,	0.71,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
6,	4,	26,	0.15,	0.23,	0.0,	2.5,	0.0,	0.0,	1.0,	0.5,	0.0,	1.33,	0.33,	0.08,	0.0,	0.33,	0.33,	2.5,	HeaderDataClassification-0
2,	20,	41,	0.0,	0.31,	0.04,	2.25,	0.0,	0.0,	0.0,	0.5,	0.0,	1.33,	0.33,	0.08,	0.0,	0.33,	0.33,	2.5,	HeaderDataClassification-0
2,	10,	20,	0.5,	0.0,	0.5,	1.0,	1.0,	0.0,	0.0,	0.0,	0.5,	4.5,	1.00,	0.77,	1.5,	1.5,	0.5,	37.0,	HeaderDataClassification-1
2,	32,	65,	0.03,	0.41,	0.24,	1.5,	0.5,	0.0,	0.0,	0.33,	0.5,	6.5,	1.89,	0.71,	2.0,	2.0,	2.0,	55.5,	HeaderDataClassification-0
4,	26,	105,	0.0,	0.31,	0.06,	1.37,	0.25,	0.0,	0.0,	0.14,	0.0,	2.5,	1.0,	0.62,	1.0,	1.0,	0.75,	15.7,	HeaderDataClassification-0
3,	49,	148,	0.0,	0.24,	0.04,	1.45,	0.33,	0.0,	0.0,	0.14,	0.33,	1.66,	1.33,	0.95,	1.33,	1.33,	1.0,	13.6,	HeaderDataClassification-0
4,	46,	187,	0.0,	0.17,	0.03,	1.36,	0.25,	0.0,	0.0,	0.14,	0.0,	2.0,	0.99,	0.56,	1.0,	1.0,	1.0,	9.0,	HeaderDataClassification-0
3,	74,	222,	0.0,	0.12,	0.03,	1.45,	0.33,	0.0,	0.0,	0.5,	0.0,	0.33,	0.33,	0.21,	0.33,	0.33,	0.33,	2.66,	HeaderDataClassification-0
1,	233,	233,	0.0,	0.04,	0.00,	2.45,	1.0,	0.0,	0.0,	0.6,	0.0,	1.0,	1.0,	0.84,	1.0,	1.0,	1.0,	11.0,	HeaderDataClassification-0
4,	65,	263,	0.0,	0.08,	0.03,	1.61,	0.25,	0.0,	0.0,	0.6,	0.0,	0.25,	0.25,	0.09,	0.25,	0.25,	0.25,	2.75,	HeaderDataClassification-0
1,	268,	268,	0.0,	0.01,	0.00,	2.61,	1.0,	0.0,	0.0,	0.6,	0.0,	1.0,	1.0,	0.41,	1.0,	1.0,	1.0,	10.0,	HeaderDataClassification-0
4,	74,	298,	0.0,	0.07,	0.02,	1.65,	0.25,	0.0,	0.0,	0.6,	0.0,	1.0,	1.0,	0.41,	1.0,	1.0,	1.0,	10.0,	HeaderDataClassification-0
6,	15,	95,	0.0,	0.81,	0.18,	7.97,	0.0,	0.0,	0.0,	0.0,	0.0,	3.5,	1.0,	0.37,	0.66,	1.0,	1.0,	14.8,	HeaderDataClassification-1
6,	22,	136,	0.13,	0.10,	0.06,	9.29,	0.0,	0.0,	0.33,	0.2,	0.0,	1.66,	0.66,	0.59,	0.66,	0.66,	0.66,	0.33,	HeaderDataClassification-0
4,	41,	166,	0.11,	0.01,	0.04,	10.2,	0.0,	0.0,	0.25,	0.0,	0.0,	2.5,	1.0,	0.96,	1.0,	1.0,	1.0,	0.5,	HeaderDataClassification-0
4,	49,	198,	0.10,	0.01,	0.04,	10.5,	0.0,	0.0,	0.25,	0.11,	0.0,	3.25,	1.0,	0.82,	1.0,	1.0,	1.0,	1.5,	HeaderDataClassification-0
5,	45,	225,	0.07,	0.01,	0.03,	10.0,	0.0,	0.0,	0.4,	0.11,	0.0,	2.0,	0.8,	0.71,	0.8,	0.8,	0.8,	0.4,	HeaderDataClassification-0
4,	63,	253,	0.06,	0.01,	0.03,	10.4,	0.0,	0.0,	0.25,	0.0,	0.0,	3.25,	1.0,	0.89,	1.0,	1.0,	1.0,	0.75,	HeaderDataClassification-0
4,	71,	284,	0.07,	0.01,	0.02,	10.5,	0.0,	0.0,	0.25,	0.11,	0.0,	2.5,	1.0,	0.85,	1.0,	1.0,	1.0,	1.75,	HeaderDataClassification-0
5,	62,	313,	0.05,	0.00,	0.02,	10.0,	0.0,	0.0,	0.4,	0.11,	0.0,	1.4,	0.79,	0.78,	0.8,	0.8,	0.8,	0.2,	HeaderDataClassification-0
4,	85,	342,	0.05,	0.00,	0.02,	10.4,	0.0,	0.0,	0.25,	0.0,	0.0,	3.25,	0.99,	0.83,	1.0,	1.0,	1.0,	1.0,	HeaderDataClassification-0
4,	93,	375,	0.05,	0.00,	0.02,	10.5,	0.0,	0.0,	0.25,	0.11,	0.0,	3.25,	1.0,	0.83,	1.0,	1.0,	1.0,	1.5,	HeaderDataClassification-0
5,	81,	407,	0.05,	0.00,	0.01,	10.0,	0.0,	0.0,	0.4,	0.11,	0.0,	2.0,	0.8,	0.70,	0.8,	0.8,	0.8,	0.6,	HeaderDataClassification-0
4,	109,	437,	0.04,	0.00,	0.01,	10.4,	0.0,	0.0,	0.25,	0.0,	0.0,	3.25,	1.0,	0.89,	1.0,	1.0,	1.0,	0.75,	HeaderDataClassification-0
4,	117,	470,	0.04,	0.00,	0.01,	10.5,	0.0,	0.0,	0.25,	0.11,	0.0,	2.5,	0.99,	0.94,	0.75,	1.0,	1.0,	1.25,	HeaderDataClassification-0
5,	100,	501,	0.03,	0.00,	0.01,	10.0,	0.0,	0.0,	0.2,	0.11,	0.0,	2.0,	0.8,	0.74,	0.8,	0.8,	0.8,	0.4,	HeaderDataClassification-0
4,	133,	533,	0.03,	0.00,	0.01,	10.4,	0.0,	0.0,	0.0,	0.0,	0.0,	3.25,	1.0,	0.88,	1.0,	1.0,	1.0,	1.0,	HeaderDataClassification-0
4,	142,	569,	0.04,	0.00,	0.01,	10.5,	0.0,	0.0,	0.0,	0.2,	0.0,	3.25,	0.99,	0.76,	0.75,	1.0,	1.0,	2.0,	HeaderDataClassification-0
6,	101,	611,	0.03,	0.02,	0.01,	9.73,	0.0,	0.0,	0.33,	0.2,	0.0,	1.16,	0.66,	0.65,	0.66,	0.66,	0.66,	0.16,	HeaderDataClassification-0
4,	160,	640,	0.02,	0.00,	0.01,	10.4,	0.0,	0.0,	0.25,	0.0,	0.0,	2.5,	0.99,	0.89,	1.0,	1.0,	1.0,	0.5,	HeaderDataClassification-0
4,	167,	671,	0.02,	0.00,	0.01,	10.5,	0.0,	0.0,	0.25,	0.11,	0.0,	3.25,	1.0,	0.87,	1.0,	1.0,	1.0,	0.75,	HeaderDataClassification-0
5,	140,	700,	0.02,	0.00,	0.01,	10.0,	0.0,	0.0,	0.4,	0.11,	0.0,	2.0,	0.79,	0.76,	0.8,	0.8,	0.8,	0.4,	HeaderDataClassification-0
4,	182,	730,	0.02,	0.00,	0.01,	10.4,	0.0,	0.0,	0.25,	0.0,	0.0,	2.5,	0.99,	0.85,	1.0,	1.0,	1.0,	0.75,	HeaderDataClassification-0
4,	190,	763,	0.02,	0.00,	0.01,	10.5,	0.0,	0.0,	0.25,	0.11,	0.0,	3.25,	1.0,	0.81,	1.0,	1.0,	1.0,	1.25,	HeaderDataClassification-0
5,	158,	792,	0.02,	0.00,	0.01,	10.0,	0.0,	0.0,	0.4,	0.11,	0.0,	0.8,	0.79,	0.8,	0.8,	0.8,	0.8,	0.0,	HeaderDataClassification-0
4,	205,	820,	0.02,	0.00,	0.00,	10.4,	0.0,	0.0,	0.25,	0.0,	0.0,	3.25,	0.99,	0.86,	1.0,	1.0,	1.0,	1.0,	HeaderDataClassification-0
4,	213,	852,	0.02,	0.00,	0.00,	10.5,	0.0,	0.0,	0.25,	0.11,	0.0,	3.25,	1.0,	0.87,	1.0,	1.0,	1.0,	0.75,	HeaderDataClassification-0
5,	176,	882,	0.02,	0.00,	0.00,	10.0,	0.0,	0.0,	0.4,	0.11,	0.0,	0.8,	0.79,	0.8,	0.8,	0.8,	0.8,	0.0,	HeaderDataClassification-0
4,	227,	911,	0.01,	0.00,	0.00,	10.4,	0.0,	0.0,	0.25,	0.0,	0.0,	3.25,	0.99,	0.84,	1.0,	1.0,	1.0,	1.25,	HeaderDataClassification-0
4,	236,	945,	0.02,	0.00,	0.00,	10.5,	0.0,	0.0,	0.25,	0.11,	0.0,	2.5,	0.99,	0.85,	0.75,	1.0,	1.0,	1.25,	HeaderDataClassification-0
5,	195,	979,	0.02,	0.00,	0.01,	10.0,	0.0,	0.0,	0.2,	0.11,	0.0,	1.4,	0.8,	0.68,	0.6,	0.8,	0.8,	0.6,	HeaderDataClassification-0
4,	252,	1009,	0.01,	0.00,	0.00,	10.4,	0.0,	0.0,	0.25,	0.0,	0.0,	2.5,	0.99,	0.90,	1.0,	1.0,	1.0,	0.5,	HeaderDataClassification-0
4,	260,	1041,	0.02,	0.00,	0.00,	10.5,	0.0,	0.0,	0.25,	0.2,	0.0,	3.25,	0.99,	0.73,	1.0,	1.0,	1.0,	1.0,	HeaderDataClassification-0
6,	179,	1077,	0.01,	0.00,	0.00,	9.73,	0.0,	0.0,	0.33,	0.2,	0.0,	0.66,	0.66,	0.66,	0.66,	0.66,	0.66,	0.0,	HeaderDataClassification-0
4,	276,	1105,	0.01,	0.00,	0.00,	10.4,	0.0,	0.0,	0.25,	0.0,	0.0,	1.75,	0.99,	0.87,	1.0,	1.0,	1.0,	0.25,	HeaderDataClassification-0
4,	283,	1134,	0.01,	0.00,	0.00,	10.5,	0.0,	0.0,	0.25,	0.11,	0.0,	2.5,	0.99,	0.79,	1.0,	1.0,	1.0,	0.5,	HeaderDataClassification-0
5,	232,	1164,	0.01,	0.00,	0.00,	10.0,	0.0,	0.0,	0.4,	0.11,	0.0,	2.0,	0.79,	0.67,	0.8,	0.8,	0.8,	0.6,	HeaderDataClassification-0
4,	298,	1192,	0.01,	0.00,	0.00,	10.4,	0.0,	0.0,	0.25,	0.0,	0.0,	4.0,	1.0,	0.77,	1.0,	1.0,	1.0,	1.25,	HeaderDataClassification-0
4,	305,	1221,	0.01,	0.00,	0.00,	10.5,	0.0,	0.0,	0.25,	0.11,	0.0,	3.25,	1.0,	0.72,	1.0,	1.0,	1.0,	1.5,	HeaderDataClassification-0
5,	250,	1251,	0.01,	0.00,	0.00,	10.0,	0.0,	0.0,	0.4,	0.11,	0.0,	1.4,	0.79,	0.7,	0.8,	0.8,	0.8,	0.2,	HeaderDataClassification-0
4,	320,	1281,	0.01,	0.00,	0.00,	10.4,	0.0,	0.0,	0.25,	0.0,	0.0,	2.5,	0.99,	0.90,	1.0,	1.0,	1.0,	0.5,	HeaderDataClassification-0
4,	328,	1313,	0.01,	0.00,	0.00,	10.5,	0.0,	0.0,	0.25,	0.11,	0.0,	3.25,	0.99,	0.71,	1.0,	1.0,	1.0,	1.25,	HeaderDataClassification-0
5,	268,	1341,	0.01,	0.00,	0.00,	10.0,	0.0,	0.0,	0.4,	0.11,	0.0,	2.0,	0.79,	0.54,	0.4,	0.8,	0.8,	1.4,	HeaderDataClassification-0
4,	342,	1371,	0.01,	7.29,	0.00,	10.4,	0.0,	0.0,	0.25,	0.11,	0.0,	3.25,	1.0,	0.61,	0.5,	1.0,	1.0,	1.75,	HeaderDataClassification-0
5,	280,	1402,	0.01,	0.00,	0.00,	10.0,	0.0,	0.0,	0.4,	0.11,	0.0,	2.0,	0.79,	0.75,	0.8,	0.8,	0.8,	0.6,	HeaderDataClassification-0
4,	358,	1434,	0.01,	0.00,	0.00,	10.4,	0.0,	0.0,	0.25,	0.0,	0.0,	3.25,	0.99,	0.82,	1.0,	1.0,	1.0,	1.0,	HeaderDataClassification-0
4,	366,	1464,	0.01,	0.00,	0.00,	10.5,	0.0,	0.0,	0.25,	0.11,	0.0,	2.5,	0.99,	0.85,	1.0,	1.0,	1.0,	0.5,	HeaderDataClassification-0
5,	298,	1494,	0.01,	0.00,	0.00,	10.0,	0.0,	0.0,	0.4,	0.11,	0.0,	2.0,	0.79,	0.68,	0.8,	0.8,	0.8,	0.4,	HeaderDataClassification-0
4,	381,	1524,	0.01,	0.00,	0.00,	10.4,	0.0,	0.0,	0.25,	0.0,	0.0,	2.5,	0.99,	0.90,	1.0,	1.0,	1.0,	0.5,	HeaderDataClassification-0
4,	389,	1556,	0.01,	0.00,	0.00,	10.5,	0.0,	0.0,	0.25,	0.11,	0.0,	3.25,	1.0,	0.81,	1.0,	1.0,	1.0,	0.75,	HeaderDataClassification-0
5,	317,	1587,	0.01,	0.00,	0.00,	10.0,	0.0,	0.0,	0.4,	0.11,	0.0,	0.8,	0.79,	0.8,	0.8,	0.8,	0.8,	0.0,	HeaderDataClassification-0
4,	404,	1616,	0.01,	0.00,	0.00,	10.4,	0.0,	0.0,	0.25,	0.11,	0.0,	3.25,	1.0,	0.77,	1.0,	1.0,	1.0,	0.75,	HeaderDataClassification-0
5,	329,	1646,	0.01,	0.00,	0.00,	10.0,	0.0,	0.0,	0.4,	0.11,	0.0,	2.0,	0.79,	0.68,	0.8,	0.8,	0.8,	0.4,	HeaderDataClassification-0
4,	419,	1676,	0.01,	0.00,	0.00,	10.4,	0.0,	0.0,	0.25,	0.2,	0.0,	2.5,	0.99,	0.85,	1.0,	1.0,	1.0,	0.5,	HeaderDataClassification-0
6,	285,	1713,	0.01,	0.00,	0.00,	9.71,	0.0,	0.0,	0.33,	0.2,	0.0,	1.66,	0.66,	0.56,	0.66,	0.66,	0.66,	0.33,	HeaderDataClassification-0
4,	435,	1743,	0.01,	0.00,	0.00,	10.3,	0.0,	0.0,	0.25,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
4,	443,	1773,	0.01,	0.00,	0.00,	10.5,	0.0,	0.0,	0.25,	0.11,	0.0,	2.5,	0.99,	0.84,	1.0,	1.0,	1.0,	0.75,	HeaderDataClassification-0
5,	361,	1805,	0.01,	0.00,	0.00,	10.0,	0.0,	0.0,	0.4,	0.11,	0.0,	1.4,	0.79,	0.7,	0.8,	0.8,	0.8,	0.2,	HeaderDataClassification-0
4,	459,	1837,	0.01,	0.00,	0.00,	10.4,	0.0,	0.0,	0.25,	0.11,	0.0,	3.25,	1.0,	0.80,	1.0,	1.0,	1.0,	1.25,	HeaderDataClassification-0
